	2019-Dec	2018-Dec	2018-Nov	2019-Apr	2019-Aug	2019-Feb	2019-Jan	2019-Jul	2019-Jun	2019-Mar	2019-May	2019-Nov	2019-Sep	2020-Aug	2020-Dec	2020-Feb	2020-Jan	2020-Jul	2020-Mar	2020-Nov	2020-Oct	2020-Sep	2021-Apr	2021-Jan	2021-Jun	2021-Mar	2021-May
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__26035bp__000418||full	0.16779116	0.20429096	0.12910376	0	0.33322367	0	0.088354304	0	0	0	0	0.27163896	21.386393	0.1936547	0.46607018	0.09983345	0.2877517	0	0.061859615	1.2793118	4.105329	25.1563	0.07952951	0.28534305	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__25894bp__000420||full	0	0	0	0	1.0917575	0	0	0.6308804	1.63505	0	0	0	1.181857	0.63576573	0	0	0	1.2987518	0	0.060322076	0.16812542	1.6009531	0	0	0.25431433	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__25337bp__000438||full	0.49301213	1.6600983	0.85289115	1.5261004	3.5959442	0.57823867	0.84951335	3.7820137	0.4016407	0.37649304	0.519307	0.8637283	6.0196557	1.1608472	0.3256221	0.61472124	0.5876407	2.0315292	0.33356068	0.41531247	0.553966	0.9388167	0.27857083	0.28973576	1.7794046	0.14669563	0.5286588
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__25334bp__000439||full	0.23486044	0	0	0.096174374	0.65545154	0	0.0526472	0.32495403	0	0	0	0.27185917	1.2330434	0	0.063589185	0.23619844	0.22863299	0	0.10339681	0	0	0	0	0	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__25165bp__000442||full	0.28274944	0.4462116	0.6219038	0	1.0726141	0	0.3510751	0	0	0.20618695	0	0.25809518	0.6497721	0.26763564	0.35809073	0.2552536	0.30246952	0	0.31563026	0.4478542	0.8924855	1.3935049	0	0.25954995	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__25088bp__000447||full	2.1139433	1.956608	2.074818	0.35785294	3.905919	0.59390914	1.5166017	0.93461806	0.15505469	0.2088002	0.16399895	1.7585505	8.440621	0.440197	0.41281018	3.4744878	2.2044895	0.1321247	1.2974008	0.13309957	0.24399495	0.1544251	0	0.1883915	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__24849bp__000464||full	0.8413696	0.07981366	0.11280639	0.04764427	36.83119	0	0.06752548	39.496254	6.3193455	0	0.061131276	1.9265481	31.238031	3.099648	0.2805589	0.8045984	1.1117346	0.4874835	0.60852784	0.39014253	0.7066383	1.9097648	0.04516858	0.1954093	0	0.07681439	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__24024bp__000495||full	0.76824254	0.94367385	1.089345	0.5789864	6.510441	0.5364523	0.6760996	4.4089184	0.08616063	0.14572714	0.1329851	1.0062371	9.474115	0.83246446	2.534888	0.738699	1.1951325	0.42184395	0.60589296	2.6314952	3.0804055	1.9542227	0.25368088	1.8610966	0.2106472	0.5332064	0.18370341
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__24013bp__000496||full	1.2146225	0.51248306	0.3485029	0.13681091	6.386575	0.5979432	0.39526588	3.6340106	0.10660245	0.26176766	0.5144679	2.2721794	3.3464777	0.3579035	1.6451832	1.5713887	2.8404841	0.21980287	1.9335648	2.812186	3.7298958	1.9877659	0.66199183	1.5590478	0.49924183	0.52666223	0.3827006
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__23616bp__000517||full	2.3539577	4.2282577	4.34852	0.35761812	18.366714	3.0661538	3.2966118	11.091797	1.0375693	0.8926452	1.0773035	3.0173383	38.245834	0.53752005	1.0777757	1.4602767	2.6282709	0.3465369	1.4518654	1.2950138	1.5998824	1.2996588	0.32477376	0.9501293	0.36389223	0.3280204	0.16681696
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__23243bp__000542||full	0.72964716	2.424169	2.7685516	0	5.1672573	2.0735037	1.8101184	1.3635063	0.17245232	0.8529602	0.5176014	1.0691707	4.9237933	0	0.6401121	0.22692068	0.34832925	0	0.13779941	0.76256746	1.4784641	0.1376059	0.31188595	0.65804976	0.06604529	0.13873032	0.049212176
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__23016bp__000554||full	1.241156	0.52173907	0.57107943	0.14650007	3.649426	2.4681568	1.1569092	9.736779	4.4233017	2.2151117	5.5048947	1.1848061	2.0754068	0.6288446	1.0810033	3.2521687	2.098789	1.018615	2.499575	0.55497986	0.4376287	0.17262001	0.46222967	1.9506891	0.6519663	1.8494043	1.2062821
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__22783bp__000573||full	3.8771484	0.7980924	0.5391059	0.44945452	7.2646756	0.39502206	0.543052	4.3069034	0.14115949	0.2796992	0.22346856	3.6418285	20.348984	0.24172047	1.9753121	2.2261522	2.018389	0.1480453	1.3279662	2.7253432	12.913284	39.439938	0.815913	1.2933503	0.40845558	0.5652411	0.49978346
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__22407bp__000591||full	2.3627198	5.2432904	6.908871	4.5480485	8.342253	4.3017454	3.65163	5.593597	1.9531213	2.1302567	1.9008472	3.427347	13.455978	1.3862742	5.609271	3.6769197	4.2449846	0.9422337	3.8869367	4.2865033	3.629076	2.985888	1.8748971	7.0581374	1.2177938	2.6113474	1.3477659
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__21974bp__000620||full	0.71746546	0.8035094	1.0443556	0.04914855	0.21247348	0.60789543	0.65189546	0.11420086	0.052556787	0.094567776	0.05207342	1.010011	1.9705721	1.1165513	1.300864	0.4794924	0.3721888	0.19227138	0.18083832	0.684892	0.8324264	0.2813423	0.06796317	0.9405848	0.09180529	0.48846877	0.040287577
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__21919bp__000622||full	2.360766	0.4223766	0.50396705	0.97007364	0.22733578	0.6607985	0.85459626	0.13166295	0.10931143	0.6728199	0.27470163	3.0513334	1.1513206	0.29356024	2.6775086	2.3103175	2.2586315	0.39071345	2.8189366	1.5194687	1.3624581	0.33953324	1.2989379	2.154202	0.7870967	1.8437476	1.0883536
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__21705bp__000629||full	0	0	0	0	5.37667	0	0	0.2720957	0.53096014	0	0	0	1.2394242	0	0	0.07629984	0.19719486	0	0	0	0	0.24283968	0	0	8.393643	0	0.14999819
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__21690bp__000630||full	4.2518883	1.5089972	1.8940672	0	4.9681454	0.84726536	1.189946	3.2963958	0.22331217	0.5008136	0.18273336	6.508118	9.328719	1.4989038	0.7739979	1.761878	2.482114	0.09939621	0.7245053	0.90418464	1.606431	2.7099805	0.20255123	0.62858236	0.16627066	0.47856405	0.22732793
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__21456bp__000647||full	1.7571323	0.5795537	0.6370396	0.2787368	0.59966415	0.54186344	0.60498893	0	0	0.14502075	0.054899473	3.425342	27.900232	0.25321555	0.52999413	2.1010034	5.0580664	0	2.6285641	1.0450302	3.3922722	12.068371	0.19449934	0.44135243	0	0.23543723	0.06665152
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__21418bp__000651||full	0.12528233	0	0.09085437	5.057767	1.4650418	0	0	1.7978876	0.15291005	0	0.19132218	0.18180521	1.6363775	0.22360116	0.13819876	0.15216917	0.2505138	0.072716706	0.1472224	0.09122184	0.12857446	0.2674901	0	0.07090384	0.3559404	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__21166bp__000662||full	0	0	0	0	1.0649315	0	0	0.2887512	1.192211	0	0	0	0.8713687	0.14244463	0	0	0	0	0	0	0.058224816	0.10854404	0	0	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__20757bp__000687||full	0.3560374	0.05553191	0	0	0.8595076	0	0	0.5889395	2.315329	0	1.8775655	0.24863814	17.365036	2.3281465	0.06589307	1.0423291	1.014959	0.49737892	0.22261655	0.06454024	0.14819945	0.67327803	0	0	7.856202	0	0.23787676
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__20552bp__000698||full	3.270725	2.6125188	2.9796796	0	0.20397165	1.7093222	2.8624346	0	0	0.6161377	0.17091091	6.2799807	13.1081915	0.9213247	2.8396652	3.369661	4.7424603	0.045409363	1.108391	2.6144502	2.9663005	8.196769	0.55547106	1.6669629	0.07216026	0.73055863	0.14081979
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__20437bp__000709||full	0.10838474	0.06462687	0.0676606	0	2.9567993	0	0	0.63838166	0.15478313	0	0	0.12355516	3.630277	2.4966555	0.25219634	0.12795666	0.119298846	0	0.11338281	0.5137845	1.1071246	5.7733335	0	0.12800914	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__20410bp__000712||full	0.79627913	0.04007597	0.046969444	0	0.4107418	0	0.070595734	0	0	0.043508615	0	1.5200887	4.0984344	0	1.4638867	0.48213643	0.28998578	0	0.110274054	1.8110431	3.3130097	0.3994953	0.12527534	0.56569594	0	0.20158935	0.111129425
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__20287bp__000722||full	0.5013056	0.2868428	0.37125915	0.068951845	1.6140903	0.47394818	0.47857004	0.820046	0.16481814	0.13821648	0.5485638	0.5220545	1.4579477	1.3274353	0.33927456	0.94237375	0.26041663	0.056065723	0.21550614	0.13015746	0.52619845	0.24161853	0.044848323	0.15731625	0.062806845	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__19972bp__000747||full	0.3305126	0.094286084	0.08237672	0	0.5136811	0	0.08771341	0	0.18206066	0	0	0.4436258	10.05843	0	0.27997333	0.18309067	0.21817197	0	0.045871135	0	0	0	0.054611355	0.20142749	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__19611bp__000778||full	0.055735588	2.532476	2.6983788	0.0620875	0	0.68518007	1.2330118	0	0	0.17497562	0	0.08830033	1.1181107	0.2953052	0.058080975	0.09592485	0.06393822	0	0	0	0	0.1976144	0	0	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__19400bp__000796||full	2.1283498	0.40587792	0.30054316	0.4740176	0.7812451	0.44629765	0.5144094	0.3857569	0.10802125	0.3888819	0.23625492	2.945181	31.892738	0.20903578	0.62887484	1.1523234	1.4261712	0.15384817	0.8920088	0.4573922	0.839613	1.6888754	0.5312235	0.49403664	0.3273355	0.5084363	0.3210637
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__19352bp__000801||full	0.23107263	2.6267378	3.5390732	0.61394393	2.6404793	2.3350692	2.4175563	4.9383497	0.64420485	0.7376152	0.44130853	0.26144966	1.4533505	1.3321362	0.1708403	0.92882794	0.6707613	0.71104753	0.46247113	0.20818664	0.51709074	0.48168534	0.16123463	0.22315821	3.4802709	0.22399881	0.24614894
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__19350bp__000802||full	0	0	0	0	0	0	0	0	0	0	0	0.08578788	1.8956085	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__19346bp__000803||full	0.07786472	0.17346331	0.2393075	1.7269458	0.35197306	0.88428354	0.59030545	0.32500893	0.08006058	0.5751209	0.17349777	0.106389746	0.5016768	0.58523184	0.24916036	0.42359385	0.25302258	0.7155704	1.7178644	0.23684976	0.3059111	0.5663641	0.22772527	0.19190365	0.51988137	0.17643781	0.3264921
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__18897bp__000840||full	3.2307444	2.1305912	2.2178833	0.59122753	36.70098	1.0794182	1.2539468	13.2808485	4.149262	0.53346086	0.92205584	5.3093834	37.875828	3.4128628	1.8417215	1.7973794	2.6035264	3.0691786	1.4848602	3.1030362	5.0806575	4.2582455	1.1324098	1.6579221	4.819123	1.309231	2.650946
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__18882bp__000842||full	0.1736248	0.6413546	0.732211	0.057991162	1.7858192	0	0.4263325	0.6167332	0	0.0760852	0	0.4123776	2.986583	0.61172366	0.54900813	0.11861651	0.2403471	0.38915047	0	1.3606246	0.6838987	0.18702585	0	0.29215842	0	0.052114107	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__18862bp__000846||full	1.7959999	11.240999	9.758222	2.3690224	0.8288383	7.6805	8.713646	0.041813787	0.16631687	1.6223878	0.6690123	2.270075	6.621444	0	0.7300618	1.7522005	3.1180484	0	1.7184482	0.42023498	0.2174801	0.10196202	0.16154031	0.46536136	0	0.08159572	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__18498bp__000874||full	0.7373347	0.35375017	0.3249558	1.0556606	6.0676394	0.6479861	0.5598594	0.68253535	0.76335233	0.23355855	0.31283715	1.4904947	32.580677	2.5997517	0.80790526	1.0515336	2.0567365	2.1976068	1.4554021	0.5924455	0.98613936	3.4401305	0.37377834	0.74387866	0.81859577	0.25129312	0.08297808
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__18476bp__000876||full	0	0	0	0	2.697744	0	0	0.3564567	0	0	0	0.09907416	3.4506392	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__18410bp__000884||full	0.37928534	1.8592002	1.3943837	0	2.1956756	0	0.53617936	0.07502608	0	0.08293115	0	2.4303856	7.350475	0.4932492	0.21689427	0.4716558	0.28287366	0.15260972	0.22337504	0.34908476	0.5245289	0.7542351	0	0.1966083	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__18234bp__000895||full	0.41667745	0.40679014	0.42675966	0.21347575	4.1478896	1.0910499	0.751197	0.92190576	0.7239444	0.733257	1.4321264	0.9295928	9.774854	1.0250558	0.6732243	0.8882666	1.5892776	0.54056436	3.0206053	0.4700659	0.5954474	1.1512911	5.8832326	1.2230533	5.998706	2.9931524	4.255627
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__18204bp__000900||full	0.63489974	0.1482973	0.1683066	0	9.234365	0	0	0.27425057	0	0	0	1.6083053	22.59141	36.700726	1.1392165	0.4417913	0.5451724	0.254364	0.11170835	1.6628294	4.6337647	16.274603	0.10890695	0.6307302	5.6775503	0.17397048	0.119819656
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__18065bp__000923||full	0.35788754	0.13787916	0	0	0	0	0.12859991	0	0	0	0	0.751007	0.9574897	0	2.7129076	0.23895487	0.2565874	0	0.076063484	1.6945564	3.4670303	4.3769507	0.42191973	1.4284997	0.1416144	0.6327908	0.27002507
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__18064bp__000924||full	1.118965	1.432228	1.7810819	2.0389543	0	2.0289333	1.8211209	0.044113822	0.069882326	0.99944204	0.25783342	2.5575705	2.1563323	0.2992308	1.8263606	1.5446903	1.923654	0.0486299	0.617729	2.6994789	3.9483857	9.175001	0.2959693	1.3332505	0.262963	0.4259942	0.39834797
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__17816bp__000943||full	0.076135926	0.47685525	0.5012472	0.09920065	0.4176045	0	0.2679004	0.08156889	0	0.05656472	0	0.073140375	0.7532893	0.12514086	0.08666934	0.32345384	0.2735154	0.04201197	0.48771328	0.046311602	0.05373867	0.115807734	0	0.10078771	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__17715bp__000952||full	1.3509148	0	0	0	0.5878297	0	0	0.112939596	0	0	0	0.5788945	1.385345	0.09918011	0	0.35740155	0.42200318	0	0.11674048	0	0	0.056997947	0	0	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__17660bp__000959||full	0.67191905	0	0	0	1.1595694	0	0	0.4691987	0	0	0	0.73372453	1.2440903	0	0	0.23631847	0.2624866	0	0.062494893	0	1.3379577	0.498416	0	0	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__17534bp__000970||full	0.5329203	2.174815	2.103495	2.7082047	1.0212055	2.8979156	2.050069	0.82871455	0.31014478	0.61564726	0.44699544	0.54433817	2.4075139	0.19630823	1.14092	0.7587716	1.2277272	0.06873603	0.539313	0.67034054	0.6342524	0.57030284	0.2451998	0.82076913	0.15840904	0.3104544	0.15499058
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__17413bp__000986||full	0	0.044839147	0	0	0.46964803	0	0	1.0583045	0	0	0	0	29.656973	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__17379bp__000991||full	0.2453782	0.06918996	0.07525258	0.27904537	1.7405341	0	0.086781465	1.0734841	0	0	0	0.4392153	0.45252362	0.65658516	1.53125	0.1872529	0.13375032	0.072357744	0.0512007	2.1217482	5.3024297	1.0054756	0.060232766	1.106474	0	0.23802537	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__17046bp__001028||full	0	0	0	0	0.0842188	0	0	0.08943024	0	0	1.2697468	0	2.1235528	0	0	0	0.0477404	0.08027354	0	0	0	0	0	0	0.15373188	0	0.09477767
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__16410bp__001107||full	0.56610644	0.41495952	0.4142521	0	22.691286	0.90690035	0.9027818	9.005883	0.055074066	0.23465165	0.09111052	1.1081972	9.733547	1.6407622	6.8047	0.7637565	0.44476545	1.3987396	0.21134523	5.7141247	16.675695	0	0.18831336	2.6107798	0.122796856	0.76855046	0.22602443
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__16285bp__001125||full	0.051605638	0.063919306	0.08537505	0	0.74594176	0.5008635	0.32622948	0.36007366	0.09676749	0.24688971	0.16567478	0.06032314	0.95199776	0	0	0.22804536	0.2674228	0	0.25645432	0	0	0	0	0	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__16186bp__001136||full	0	0	0	0	3.3725958	0	0	3.4194748	0.091324255	0	0	0	2.204058	0	0	0	0	0	0	0	0	0	0	0	0.104016304	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__15426bp__001260||full	0	0	0	0	0.13906303	0	0	0	0.13582315	0	0	0	1.8058126	0.1520107	0	0	0	0.71265805	0	0	0	0	0	0	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__14878bp__001363||full	0	0	0	0	0.96097594	0	0	0.34402457	0	0	0	0	0.7331461	0	0.17098394	0	0	0	0	0.19800453	0.17225248	0.12831424	0	0.0621104	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__14653bp__001417||full	0.04740691	0.046571985	0	0	0.66468555	0	0	1.1856074	1.3681021	0	21.400707	0	18.345304	3.2729778	0	0.090011485	0.16426985	0.57777894	0	0	0.08668467	0.8768793	0	0	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__13558bp__001681||full	0.20625442	0.2358635	0.31471708	0.36471507	2.0970626	0.42060277	0.30225313	0.50557894	0.08803248	0.40480778	0.163675	0.28988928	1.3082023	0.16019966	0.22454764	0.30574942	0.33321097	0.17926034	0.35599655	0.17256387	0.18106647	0.17612049	0.3454332	0.33148152	0.16254075	0.4340225	0.28630736
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__13216bp__001757||full	0.33581868	0	0	0	2.2726855	0	0	0.14074808	0	0	0	0.3491052	0.95228785	0.2401752	0	0.13292646	0.13895357	0.34304982	0	0	0.10627105	0	0	0	0	0	0.058504827
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__13136bp__001779||full	0	0	0	0	3.2227056	0	0	1.4439586	0	0	0	0.0992063	0.95033205	3.3369298	0.24231856	0.511711	0.5479483	0.1210707	0.16072415	1.3651979	6.4957294	7.856588	0	0.14035107	132.707	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__13084bp__001794||full	0.06742616	0	0	0	1.1135651	0	0	0.15126106	0	0	0	0.086956054	0.9076552	0	0	0.045365743	0	0	0	0	0	0	0	0	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__12903bp__001852||full	0.05845974	0.060218617	0.05460454	0.066013664	0.70483804	0	0.041472655	0.06596774	0	0	0	0.07426545	0.95752996	0.077544786	0	0.10684745	0.07152776	0	0	0	0.050085485	0.11955379	0	0	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__12619bp__001938||full	0.21896763	0	0	0	0.13445315	0	0	0.04656076	0.18916935	0	0	0.35900503	1.360208	0.48340988	0.20367284	0.16311507	0.18712303	0.89136463	0.24098781	0.17309844	0.18082017	0.5098472	0.05312894	0.18139492	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__98687bp__000007||full	0	0	0	0	0.110972345	0	0	0	0	0	0	0	6.7217174	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__61413bp__000030||full	2.7163405	5.004428	7.2979794	0	11.234203	0.7869973	1.3117522	5.974489	0	0.26192713	0	7.3405056	51.801056	6.373675	2.2746735	1.3974683	1.8684896	0.36698288	0.71817476	4.946032	29.152145	14.375365	0.23264202	1.3793389	0	0.587246	0.10304164
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__45776bp__000088||full	0.96288884	0	0	0	9.006379	0	0	0.05236224	0	0	0	1.6838036	20.830875	0	0.18434799	0.6074775	0.5927659	0	0.26706582	0.1517401	0.2235157	0.1053605	0	0.07775373	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__41042bp__000124||full	0	0	0	0	0.16917907	0	0	0	0	0	0	0.14608088	10.559499	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__33292bp__000222||full	0.26290113	0.29196927	0.38141534	0.14414334	2.3308809	0	0.30975062	0.5775823	0	0.13745785	0	0.6431539	3.9388022	0	0	0.07733564	0.13974649	0	0	0	0	0	0	0	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__32900bp__000233||full	0.52047634	0.3066909	0.41717654	0.41065943	58.583366	0.37694618	0.37101045	2.2547586	5.384731	0.12444597	6.832301	0.940117	40.856827	4.0609636	0.9535069	0.45771503	0.6216818	1.2589191	0.34218505	1.0244853	2.5658128	6.5315967	0	0.5336694	2.7922332	0.07853846	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__32504bp__000238||full	0.29324296	0	0	0	0.7006435	0	0	0	0	0	0	0.5364488	8.423342	0	0	0.122956485	0.17401	0	0	0	0.23373023	0.073821574	0	0	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__32039bp__000254||full	0.1509691	0.0777605	0	0	0.08604803	0	0	0	0	0	0	0.68371725	42.39881	0	0	0.10437645	0.32461917	0	0.093237184	0	0	0.04770855	0	0	0	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__161360bp__000001||full	1.3502971	0.10988327	0.08619813	0.10102445	0	0	0.21057642	0	0	0.12741837	0	2.297197	0.06948003	0	1.6022285	0.74182445	1.1738358	0	0.13362229	2.7336006	2.2696044	0	1.1462878	1.086605	0.13666165	0.9487297	0.5229752
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__129432bp__000005||full	6.491011	0.2040037	0.2269157	0.13837686	0.14198738	0	0.21754637	0.1487335	0	0.1307304	0	9.136416	0.9463046	0.43773103	0.3976507	1.4964666	1.54095	0.24623524	0.40977818	0.5612174	0.37878397	0.15431008	0.09839465	0.23043066	0.17329206	0.18723692	0.15249054
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__107474bp__000010||full	2.483123	3.1931498	2.4871635	0	0.9663988	2.521201	3.5932148	2.7478383	1.8647571	2.101979	3.573771	2.3267462	0.8444709	1.0994806	3.0309167	4.0266113	1.0391381	1.5010952	1.8120391	2.3578417	2.1991165	0.6804893	9.247475	4.136646	1.2728946	5.8331375	2.4745655
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__102487bp__000012||full	1.0566405	0.8984509	0.94862753	0.43239632	0.90552056	0.5350909	0.7295228	0.24175733	0.047704194	0.38650003	0.17984422	1.1428998	2.3535142	0.85251284	0.71546376	1.8638256	1.7720685	0.5653277	1.8884689	0.71996135	0.5710542	0.48904228	0.46600652	0.5082759	0.09824857	0.38744143	0.2061169
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__100965bp__000013||full	8.317968	0.700908	0.6971884	2.3762739	0.22007245	0.5016352	0.71136165	0.3473563	0.21446018	0.7999243	0.1843026	8.817534	0.85213643	2.4158018	2.9951096	2.596948	2.5430589	1.5002688	1.5267932	3.2169445	1.812654	0.79691124	0.8951196	2.075685	1.220312	1.4427962	1.2261928
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__100165bp__000014||full	9.274478	1.5302958	2.1065772	0.11361204	12.00314	1.3569916	1.4824476	29.943975	3.04093	0.6685528	6.6575575	20.256306	6.429383	3.2819047	2.1519537	5.105984	6.2144437	0.8544397	2.567423	2.665144	6.9396405	3.6960986	1.0932554	1.7684689	4.3659286	1.337109	2.1590683
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__63285bp__000049||full	6.1390033	0.24981926	0.27674556	1.4430288	27.424667	0.88843614	0.66820055	5.3044996	1.8082137	4.4445868	4.6667457	10.576451	40.88426	1.962147	0.27516985	3.753435	2.9978685	7.2015376	2.7870483	0.16180971	0.22514278	0.5381151	6.5786104	0.5090776	3.0700972	2.499538	4.9912777
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__63225bp__000051||full	0.30981448	0	0	0	0	0	0	0	0.2810996	0	0	4.6804624	0	0	0	0	0	0.2127706	0	0	0	0	0.13570459	0	0	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__63112bp__000052||full	3.7598648	0.31661093	0.33456594	0.06822862	0.06897178	0.5105987	0.5676782	0.06697896	0.14309764	0.52253264	0.282772	4.0291886	0.10209537	0.116635405	3.0460317	4.847094	3.0358627	0.18889563	1.5307573	1.0005383	0.6899898	0.07654485	1.8454596	2.5454545	0.53945017	1.0429618	0.6116406
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__60997bp__000058||full	0.7291263	0.5494384	0.8386861	0	0	0	0.31354868	0	0	0.048740894	0	3.5766866	0.20921323	0	1.0433775	0.4366988	0.52328074	0	0.20238934	2.3339672	5.8831635	3.112152	0.09010693	0.7337339	0	0.16990344	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__59971bp__000062||full	1.0642216	0.085083894	0.14126517	0	0	0	0.04279342	0	0	0.0680428	0	1.591215	0.062529474	0	0	0.17668436	0.41235515	0	0	0	0	0	0	0	0	0.1176545	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__59248bp__000065||full	7.722035	2.3158085	1.6551435	0.09369447	0.645563	1.3304136	1.3587891	1.1449338	0.32826504	0.8189277	0.57339895	7.614112	0.6093014	0.5730051	9.717026	10.070336	10.244347	1.4420763	12.339407	8.319838	3.5029802	0.82341284	4.105454	15.50758	2.4070785	4.2997637	2.4127033
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__59042bp__000067||full	24.08595	0	0	0	0.07923758	0	0.09746039	0	0	0	0	78.26324	0.07856249	0	0	0.39687803	0.87386805	0	0	0	0	0	0	0	0	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__58086bp__000070||full	3.8294683	0.35730085	0.39473066	0.38356918	8.073677	0	0.31408113	9.372379	0.38030005	0.15836534	0.090789035	7.7825522	11.937338	3.3859842	1.4068915	3.1202264	3.7308614	6.2308927	2.153895	1.8260661	3.858381	7.063021	0.53544426	1.5617242	0.44511622	1.2163495	0.4394322
